,steam-LBS,startDay,endDay,RH-%,T-C,Tdew-C,pressure-mbar,solarRadiation-W/m2,windDirection,windSpeed-m/s,humidityRatio-kg/kg,coolingDegrees,heatingDegrees,dehumidification,occupancy
2016-02-29,19617.594401,2016-02-29,2016-03-01,55.9975694444,10.2590277778,1.5490625,1000.98541667,143.413194444,266.163194444,2.42638888889,0.00432911661182,0.900902777778,4.98118055556,0.0,1.0
2016-03-01,26926.3920356,2016-03-01,2016-03-02,40.7711805556,5.58270833333,-7.54767361111,1014.71041667,183.71875,234.607638889,2.65347222222,0.00222171977604,0.015625,9.41729166667,0.0,1.0
2016-03-02,25153.3036024,2016-03-02,2016-03-03,72.6302083333,4.86138888889,-0.246493055556,1001.7,93.1770833333,270.993055556,3.30416666667,0.00450146732642,0.0,10.1386111111,0.0,1.0
2016-03-03,,2016-03-03,2016-03-04,38.1975694444,-2.30944444444,-15.2080902778,1019.65416667,199.583333333,253.329861111,2.00347222222,0.00115482418241,0.0,17.3094444444,0.0,1.0
2016-03-04,40134.2807617,2016-03-04,2016-03-05,68.5013888889,-2.19357638889,-7.46729166667,1019.12986111,74.5173611111,78.7916666667,1.70868055556,0.00221689294035,0.0,17.1935763889,0.0,1.0
2016-03-05,37057.3445638,2016-03-05,2016-03-06,47.9826388889,-0.0475,-10.4051041667,1018.85902778,189.524305556,118.46875,1.56284722222,0.00170783563487,0.0,15.0475,0.0,0.5
2016-03-06,33925.7310655,2016-03-06,2016-03-07,44.7302083333,2.35756944444,-9.20708333333,1022.54131944,200.715277778,198.302083333,1.36354166667,0.00188003771531,0.0,12.6424305556,0.0,0.5
2016-03-07,28518.2850477,2016-03-07,2016-03-08,58.1993055556,5.68225694444,-2.12940972222,1017.58090278,98.3159722222,244.152777778,1.69027777778,0.00324671498143,0.0,9.31774305556,0.0,1.0
2016-03-08,24710.0056966,2016-03-08,2016-03-09,67.0329861111,7.22052083333,1.25506944444,1018.49548611,189.010416667,187.631944444,1.49375,0.0041198830813,0.154166666667,7.77947916667,0.0,1.0
2016-03-09,10631.6373698,2016-03-09,2016-03-10,55.3666666667,16.4019097222,5.98229166667,1014.05902778,195.378472222,233.829861111,2.16354166667,0.00579742678142,6.1171875,2.72847222222,0.0,1.0
2016-03-10,5652.72135417,2016-03-10,2016-03-11,71.1802083333,16.6473611111,10.6520833333,1010.56006944,37.5833333333,240.947916667,0.976041666667,0.00813068252618,4.69888888889,0.2246875,0.000521957969417,1.0
2016-03-11,19709.7086589,2016-03-11,2016-03-12,79.5899305556,9.83159722222,6.10375,1015.88645833,145.086805556,163.677083333,1.48263888889,0.00602896390504,0.208923611111,5.16840277778,9.60040389398e-07,1.0
2016-03-12,,2016-03-12,2016-03-13,51.4222222222,8.9540625,-1.34065972222,1018.65833333,219.347222222,233.583333333,1.49895833333,0.00342604018068,0.882951388889,6.246875,0.0,0.4
2016-03-13,17324.313151,2016-03-13,2016-03-14,35.2485507246,13.0910144928,-3.20420289855,1014.34057971,218.202898551,203.898550725,1.89782608696,0.00307111198601,1.88836956522,2.60108695652,0.0,0.4
2016-03-14,29192.9361979,2016-03-14,2016-03-15,75.8302083333,5.04375,0.800590277778,1022.17222222,52.8506944444,115.868055556,4.159375,0.00399614688231,0.0,9.95625,0.0,0.4
2016-03-15,29177.9882812,2016-03-15,2016-03-16,99.9989583333,6.36638888889,6.37190972222,1010.10798611,36.9652777778,81.7673611111,3.38993055556,0.00594051300905,0.0,8.63361111111,0.0,0.4
2016-03-16,23980.6884766,2016-03-16,2016-03-17,91.6163194444,7.71145833333,6.31381944444,1008.37465278,90.7708333333,87.5104166667,1.38888888889,0.00591833771552,0.0160763888889,7.28854166667,0.0,0.4
2016-03-17,19111.9856771,2016-03-17,2016-03-18,75.4857638889,10.2555208333,5.17347222222,1005.80347222,165.5625,244.569444444,1.49826388889,0.00555734496486,1.22048611111,5.28381944444,0.0,0.4
2016-03-18,23412.7514648,2016-03-18,2016-03-19,62.91875,7.34347222222,0.307951388889,1004.42534722,144.465277778,274.15625,2.43680555556,0.00395107466814,0.0,7.65652777778,0.0,0.4
2016-03-19,31416.961263,2016-03-19,2016-03-20,34.9961805556,2.44875,-11.9438541667,1015.68055556,233.173611111,240.069444444,2.5125,0.00151476568476,0.0,12.55125,0.0,0.4
2016-03-20,,2016-03-20,2016-03-21,52.2934027778,-0.105833333333,-9.0221875,1019.075,193.704861111,86.6597222222,2.34930555556,0.00198088903651,0.0,15.1058333333,0.0,0.4
2016-03-21,,2016-03-21,2016-03-22,72.1121527778,1.99253472222,-3.36003472222,1006.53194444,144.243055556,203.65625,1.70451388889,0.00301648339741,0.0,13.0074652778,0.0,0.975
2016-03-22,29020.0729709,2016-03-22,2016-03-23,46.0215277778,4.74961805556,-6.7275,1013.78194444,239.534722222,290.076388889,2.57881944444,0.00231035781522,0.0,10.2503819444,0.0,1.0
2016-03-23,,2016-03-23,2016-03-24,59.246875,10.1173611111,2.2765625,1012.35451389,83.8125,211.565972222,2.03402777778,0.00445378306472,0.955902777778,5.18413194444,0.0,1.0
2016-03-24,,2016-03-24,2016-03-25,73.8909722222,3.96177083333,-0.6103125,1019.35729167,87.4618055556,105.180555556,3.80659722222,0.00363230830931,0.0,11.0382291667,0.0,1.0
2016-03-25,29010.004069,2016-03-25,2016-03-26,98.6878472222,5.43913194444,5.24038194444,1008.59965278,42.7881944444,96.5104166667,0.820486111111,0.0055247355076,0.0,9.56086805556,0.0,1.0
2016-03-26,27852.249349,2016-03-26,2016-03-27,73.825,4.32072916667,-0.0529513888889,1024.03680556,158.506944444,122.694444444,2.0625,0.00371960307069,0.0,10.6792708333,0.0,0.5
2016-03-27,,2016-03-27,2016-03-28,74.3569444444,4.1434375,-0.220625,1026.446875,182.708333333,122.28125,1.40729166667,0.00366110303372,0.0,10.8565625,0.0,0.5
2016-03-28,27936.4058431,2016-03-28,2016-03-29,95.2361111111,5.11545138889,4.39836805556,1004.953125,33.7951388889,174.482638889,1.87673611111,0.0052425591882,0.0,9.88454861111,0.0,1.0
2016-03-29,23644.9479167,2016-03-29,2016-03-30,57.5430555556,7.44569444444,-1.1484375,1004.57430556,221.128472222,310.475694444,4.60868055556,0.00366406504608,0.0281944444444,7.55430555556,0.0,1.0
2016-03-30,23254.3098958,2016-03-30,2016-03-31,39.1357638889,7.49354166667,-6.495,1020.96666667,262.15625,262.079861111,2.04548611111,0.0023199211748,0.905173611111,7.72680555556,0.0,1.0
2016-03-31,9598.01757812,2016-03-31,2016-04-01,54.9364583333,15.4347222222,6.06951388889,1011.04270833,231.420138889,243.090277778,4.14791666667,0.00605981165717,4.67565972222,2.2690625,2.05132733878e-05,1.0
2016-04-01,5540.01464844,2016-04-01,2016-04-02,81.5163194444,18.3723263889,15.0844791667,999.823611111,103.920138889,240.517361111,3.23715277778,0.0107728979402,6.37232638889,0.0,0.00199708605666,1.0
2016-04-02,16785.9049479,2016-04-02,2016-04-03,79.3930555556,9.32149305556,5.46177083333,997.0875,35.8611111111,251.190972222,1.18506944444,0.00568308923764,0.247604166667,5.67850694444,0.0,0.5
2016-04-03,27611.6536458,2016-04-03,2016-04-04,76.3704861111,1.20708333333,-3.17732638889,998.781597222,167.489583333,273.621527778,3.33472222222,0.00331708237467,0.0,13.7929166667,0.0,0.5
2016-04-04,43275.0931803,2016-04-04,2016-04-05,82.2315972222,-3.19125,-6.26423611111,1014.64965278,27.0069444444,132.885416667,1.61631944444,0.00244563927648,0.0,18.19125,0.0,1.0
2016-04-05,37624.3001883,2016-04-05,2016-04-06,49.5170138889,-0.781006944444,-11.1402430556,1021.49131944,280.881944444,123.975694444,2.19722222222,0.00163945841835,0.0,15.7810069444,0.0,1.0
2016-04-06,31167.4539621,2016-04-06,2016-04-07,46.1243055556,2.16295138889,-8.94590277778,1022.79270833,220.534722222,244.767361111,1.59583333333,0.00200672692176,0.0,12.8370486111,0.0,1.0
2016-04-07,17400.3125,2016-04-07,2016-04-08,90.6590277778,11.1544097222,9.63479166667,1003.36458333,45.8958333333,208.364583333,3.10277777778,0.00759298854755,0.347291666667,3.84559027778,3.84132095738e-05,1.0
2016-04-08,20281.9344076,2016-04-08,2016-04-09,72.0201388889,8.26864583333,2.93440972222,997.878819444,162.961805556,274.024305556,2.42465277778,0.00500569888184,0.0,6.73135416667,0.0,1.0
2016-04-09,24688.9648438,2016-04-09,2016-04-10,55.7704861111,4.23743055556,-4.19027777778,1006.18506944,219.694444444,210.600694444,1.80277777778,0.0027971019271,0.0,10.7625694444,0.0,0.5
2016-04-10,24253.9640299,2016-04-10,2016-04-11,36.4413194444,4.8975,-9.90204861111,1019.61770833,288.4375,267.777777778,2.45347222222,0.00177811660481,0.0,10.1025,0.0,0.5
2016-04-11,,2016-04-11,2016-04-12,53.575,10.7439930556,0.991041666667,1019.47986111,130.940972222,221.225694444,2.99201388889,0.00411958468431,1.38288194444,4.51128472222,0.0,1.0
2016-04-12,,2016-04-12,2016-04-13,76.0513888889,11.9587847222,7.57152777778,1014.59444444,48.8611111111,261.520833333,2.87222222222,0.00674777943664,1.22329861111,3.11604166667,1.9265376337e-05,1.0
2016-04-13,17566.3346354,2016-04-13,2016-04-14,53.6541666667,7.04128472222,-2.06277777778,1025.28715278,292.395833333,187.305555556,2.05868055556,0.00320290589905,0.111840277778,7.95871527778,0.0,1.0
2016-04-14,23021.3476562,2016-04-14,2016-04-15,55.9017361111,6.53302083333,-2.02524305556,1026.18298611,290.989583333,128.204861111,1.92604166667,0.00321566272586,0.0,8.46697916667,0.0,1.0
2016-04-15,18534.6590169,2016-04-15,2016-04-16,38.6319444444,8.620625,-5.53267361111,1028.046875,297.239583333,112.833333333,2.13159722222,0.00249045301769,0.255347222222,6.379375,0.0,1.0
2016-04-16,18944.6480306,2016-04-16,2016-04-17,43.1590277778,8.68739583333,-3.32197916667,1029.35763889,296.538194444,82.4236111111,2.75694444444,0.00293880420994,0.0965625,6.31260416667,0.0,0.5
2016-04-17,16612.7502441,2016-04-17,2016-04-18,45.84375,10.4863541667,-1.50715277778,1026.40069444,291.638888889,122.947916667,1.30104166667,0.00333818802213,0.962118055556,4.55604166667,0.0,0.5
2016-04-18,13487.9296875,2016-04-18,2016-04-19,46.5423611111,11.9910763889,0.498055555556,1020.08090278,275.5,185.357638889,2.01076388889,0.00388049356828,1.55590277778,3.64482638889,0.0,1.0
2016-04-19,14218.9973958,2016-04-19,2016-04-20,60.7850694444,10.0814236111,2.53565972222,1014.17986111,147.0,127.472222222,1.55868055556,0.00457031823634,0.0548958333333,4.91857638889,0.0,1.0
2016-04-20,14003.3333333,2016-04-20,2016-04-21,40.4125,10.030625,-3.02850694444,1019.97395833,306.940972222,181.71875,2.14409722222,0.00300618159325,0.124270833333,4.969375,0.0,1.0
2016-04-21,,2016-04-21,2016-04-22,39.375,16.0868402778,-0.0990625,1014.93715278,305.979166667,269.121527778,1.36736111111,0.0037705014309,5.91378472222,2.92982638889,0.0,1.0
2016-04-22,5806.38020833,2016-04-22,2016-04-23,54.0215277778,19.3588888889,9.20482638889,1009.13819444,178.524305556,238.628472222,1.10763888889,0.00743007104064,7.35888888889,0.0,0.000379134911294,1.0
2016-04-23,9463.33333333,2016-04-23,2016-04-24,71.090625,15.3203819444,9.39559027778,1007.59340278,142.819444444,208.364583333,1.73333333333,0.0078485813709,3.37736111111,0.621701388889,0.000583152046744,0.5
2016-04-24,,2016-04-24,2016-04-25,37.7357638889,9.8296875,-4.80784722222,1014.13229167,310.045138889,153.826388889,1.86145833333,0.00272582141478,0.502673611111,5.20118055556,0.0,0.5
2016-04-25,14518.125,2016-04-25,2016-04-26,49.3725694444,11.9098263889,0.462847222222,1013.37361111,134.145833333,212.184027778,0.554513888889,0.00396287776336,1.60600694444,3.37239583333,0.0,1.0
2016-04-26,21868.125,2016-04-26,2016-04-27,71.5430555556,5.68864583333,0.357326388889,1008.58194444,31.0590277778,105.902777778,2.62569444444,0.00390059938397,0.0418055555556,9.31135416667,0.0,1.0
2016-04-27,15533.5416667,2016-04-27,2016-04-28,54.5645833333,9.89017361111,-0.5534375,1008.95520833,319.722222222,279.131944444,1.36944444444,0.00367467041732,1.28336805556,5.4809375,0.0,1.0
2016-04-28,15011.6666667,2016-04-28,2016-04-29,35.4763888889,9.81763888889,-5.15340277778,1014.45902778,306.892361111,174.201388889,1.64236111111,0.00263329205926,0.343159722222,5.19496527778,0.0,1.0
2016-04-29,14711.6666667,2016-04-29,2016-04-30,58.4302083333,8.99944444444,1.21788194444,1018.62430556,287.649305556,145.430555556,2.28020833333,0.00409389423793,0.0,6.00055555556,0.0,1.0
2016-04-30,13373.3333333,2016-04-30,2016-05-01,49.4892361111,10.9721527778,0.335,1020.56875,314.885416667,184.059027778,1.80416666667,0.00384389412345,0.932534722222,4.04871527778,0.0,0.5
2016-05-01,15525.2083333,2016-05-01,2016-05-02,58.034375,9.12972222222,0.800138888889,1021.10381944,90.6979166667,192.305555556,0.936111111111,0.00398801170306,0.0329513888889,5.87027777778,0.0,0.5
2016-05-02,,2016-05-02,2016-05-03,95.9822916667,8.38003472222,7.78378472222,1013.35729167,42.7013888889,102.371527778,0.878472222222,0.00653291610417,0.0,6.61996527778,0.0,1.0
2016-05-03,17878.3333333,2016-05-03,2016-05-04,89.1364583333,8.84947916667,7.15017361111,1010.50243056,77.8263888889,133.208333333,0.672222222222,0.00626016845122,0.0,6.15052083333,0.0,1.0
2016-05-04,,2016-05-04,2016-05-05,87.8475694444,7.89177083333,5.97090277778,1009.03263889,86.4722222222,98.4305555556,2.32777777778,0.00577349648559,0.0,7.10822916667,0.0,1.0
2016-05-05,22810.0,2016-05-05,2016-05-06,94.2791666667,7.15430555556,6.29850694444,1005.63888889,53.96875,73.0486111111,2.75555555556,0.00592367281747,0.0,7.84569444444,0.0,1.0
2016-05-06,17796.875,2016-05-06,2016-05-07,84.6534722222,9.47541666667,6.96361111111,1008.11111111,199.149305556,95.8229166667,2.35763888889,0.00618964578656,0.0418402777778,5.52458333333,0.0,1.0
2016-05-07,18088.125,2016-05-07,2016-05-08,95.5822916667,9.07197916667,8.40701388889,1008.29270833,63.4166666667,91.25,1.35034722222,0.00683775104959,0.0,5.92802083333,0.0,0.5
2016-05-08,12886.6666667,2016-05-08,2016-05-09,72.3402777778,12.5234375,6.83131944444,1002.20347222,127.8125,249.309027778,1.83402777778,0.00640259747682,1.41336805556,2.77708333333,0.0,0.5
2016-05-09,11503.125,2016-05-09,2016-05-10,40.9586805556,13.3328472222,-0.475034722222,1011.82256944,313.354166667,297.614583333,2.63506944444,0.00367494530386,2.34684027778,2.56774305556,0.0,1.0
2016-05-10,8941.875,2016-05-10,2016-05-11,37.3888888889,15.2880208333,0.429236111111,1017.69201389,314.107638889,286.361111111,1.17534722222,0.00391484935903,4.58590277778,2.43763888889,0.0,1.0
2016-05-11,6818.33333333,2016-05-11,2016-05-12,39.9336805556,18.2573611111,3.51045138889,1017.34166667,339.305555556,224.677083333,1.06875,0.00486663453468,6.3203125,0.686805555556,0.0,1.0
2016-05-12,6363.33333333,2016-05-12,2016-05-13,34.2621527778,18.5396180556,1.66486111111,1017.10486111,326.489583333,160.482638889,1.54131944444,0.00432975648699,6.53961805556,0.306041666667,0.0,1.0
2016-05-13,6318.33333333,2016-05-13,2016-05-14,70.5288194444,18.0556944444,12.4440277778,1008.83368056,152.15625,207.135416667,1.40972222222,0.00921079034136,6.05569444444,0.367986111111,0.00125990765454,1.0
2016-05-14,4180.0,2016-05-14,2016-05-15,60.9309027778,20.1561111111,11.1664583333,1002.11875,313.083333333,274.427083333,1.77604166667,0.00838471906656,8.15611111111,0.0202430555556,0.000450595014722,0.5
2016-05-15,11673.3333333,2016-05-15,2016-05-16,50.6965277778,12.4650694444,2.03673611111,1001.00173611,255.138888889,306.371527778,3.853125,0.00465431111751,1.318125,2.70944444444,0.0,0.5
2016-05-16,13441.6666667,2016-05-16,2016-05-17,42.2267361111,10.1653472222,-2.33819444444,1009.77916667,298.555555556,316.885416667,3.54548611111,0.0031801532012,0.5403125,4.83465277778,0.0,0.5
2016-05-17,,2016-05-17,2016-05-18,43.8920138889,16.0169444444,3.50940972222,1016.08854167,231.642361111,290.138888889,1.74131944444,0.00485180912262,4.34097222222,1.31229166667,0.0,0.5
2016-05-18,9718.34635417,2016-05-18,2016-05-19,50.5277777778,14.1932291667,4.04871527778,1017.87118056,330.833333333,151.642361111,1.97777777778,0.00500716987564,2.22440972222,0.888715277778,0.0,0.5
2016-05-19,,2016-05-19,2016-05-20,54.1072916667,14.5695833333,5.03177083333,1017.24930556,223.0,152.548611111,1.33680555556,0.00539749300428,2.62850694444,1.10902777778,0.0,0.5
2016-05-20,,2016-05-20,2016-05-21,58.5524305556,17.4424305556,8.20961805556,1019.39097222,315.798611111,242.375,1.46736111111,0.0066834353797,5.68961805556,1.14402777778,0.0,0.5
2016-05-21,5129.70703125,2016-05-21,2016-05-22,49.4680555556,18.3694097222,6.86145833333,1016.10069444,204.934027778,230.944444444,1.30451388889,0.00612186325009,6.36940972222,0.332916666667,0.0,0.5
2016-05-22,5466.27604167,2016-05-22,2016-05-23,70.9722222222,15.27375,9.98569444444,1008.80763889,194.833333333,136.784722222,1.47881944444,0.00762063131361,3.27375,0.523368055556,0.0,0.5
2016-05-23,5881.02864583,2016-05-23,2016-05-24,64.1916666667,17.6116666667,10.0767013889,1010.44270833,317.586805556,179.756944444,1.47430555556,0.00764713154783,5.72756944444,0.959583333333,0.0,0.5
2016-05-24,9383.61979167,2016-05-24,2016-05-25,89.434375,13.1706944444,11.4521527778,1011.48020833,92.3020833333,80.0208333333,1.77569444444,0.008354956633,1.19836805556,1.86600694444,0.0,0.5
2016-05-25,5943.7109375,2016-05-25,2016-05-26,60.9600694444,22.0884375,12.1788194444,1012.78229167,320.201388889,252.965277778,1.26944444444,0.00881890208644,10.1083680556,0.812361111111,0.00041688104408,0.5
2016-05-26,4238.29752604,2016-05-26,2016-05-27,60.0486111111,22.3164236111,13.8433680556,1015.50277778,290.128472222,186.121527778,1.57395833333,0.00975473278363,10.3164236111,0.0,0.000896424853065,0.5
2016-05-27,2278.77278646,2016-05-27,2016-05-28,70.8118055556,20.6651388889,15.0353125,1015.89861111,301.3125,147.878472222,1.33680555556,0.0105595293728,8.66513888889,0.0,0.00169952937275,0.5
2016-05-28,14.973958334,2016-05-28,2016-05-29,59.1868055556,27.4394444444,18.0619791667,1015.22256944,294.079861111,259.461805556,1.45520833333,0.0128531436359,15.4394444444,0.0,0.0039931436359,0.5
2016-05-29,20.3125,2016-05-29,2016-05-30,85.9972222222,15.9126736111,13.5344444444,1019.68611111,94.0833333333,89.5868055556,1.40520833333,0.00962242650963,3.91267361111,0.681631944444,0.000947535377614,0.5
2016-05-30,20.3125,2016-05-30,2016-05-31,90.4322916667,17.8622569444,16.1990277778,1013.15520833,139.670138889,167.743055556,0.927083333333,0.0116679855581,5.86225694444,0.997256944444,0.00290764470175,0.2
2016-05-31,0.0,2016-05-31,2016-06-01,55.8149305556,25.7143402778,14.5706944444,1009.98298611,338.850694444,293.3125,1.44305555556,0.0106247765582,13.7143402778,0.0,0.00216912184384,0.4875
2016-06-01,0.0,2016-06-01,2016-06-02,64.1850694444,19.3851736111,12.2575694444,1018.01284722,339.28125,116.451388889,2.10590277778,0.00876475729821,7.38517361111,0.0140625,0.000143066144824,0.5
2016-06-02,0.0,2016-06-02,2016-06-03,87.4861111111,14.9547222222,12.8707291667,1020.27604167,211.09375,109.03125,1.93159722222,0.00909826470551,2.95472222222,0.580104166667,0.000259961167102,0.5
2016-06-03,19.53125,2016-06-03,2016-06-04,79.8555555556,18.8555902778,15.2047569444,1015.40104167,169.850694444,181.538194444,0.786805555556,0.0106806527389,6.85559027778,0.00454861111111,0.00182065273886,0.5
2016-06-04,0.0,2016-06-04,2016-06-05,74.6496527778,21.8072222222,16.800625,1012.49722222,286.972222222,194.149305556,0.996180555556,0.0118486064191,9.80722222222,0.0,0.00298860641914,0.5
2016-06-05,,2016-06-05,2016-06-06,90.5170138889,18.8704513889,17.2827083333,1007.67083333,56.8819444444,186.305555556,1.15138888889,0.0122679691878,6.87045138889,0.0,0.00340796918779,0.5
2016-06-06,0.0,2016-06-06,2016-06-07,65.8715277778,23.6451388889,15.8745833333,1000.21354167,313.628472222,272.972222222,1.27777777778,0.0113845172692,11.6451388889,0.0,0.00252451726923,0.5
2016-06-07,20.3125,2016-06-07,2016-06-08,64.1319444444,23.7137152778,15.9160763889,996.245138889,221.159722222,258.927083333,1.24513888889,0.0114331808186,11.7137152778,0.0,0.00257318081864,0.5
2016-06-08,0.0,2016-06-08,2016-06-09,61.6107638889,18.3241319444,10.3894097222,996.392708333,291.454861111,324.326388889,2.77847222222,0.0079499882103,6.32413194444,0.0648611111111,0.000134594932476,0.5
2016-06-09,0.0,2016-06-09,2016-06-10,53.3631944444,15.9882291667,6.22916666667,1002.17534722,247.055555556,331.270833333,3.45277777778,0.00592652351994,3.98822916667,0.704722222222,0.0,0.5
2016-06-10,19.53125,2016-06-10,2016-06-11,52.4430555556,17.2046875,7.24694444444,1010.14861111,319.559027778,259.753472222,2.37708333333,0.00634000086873,5.2046875,0.544895833333,0.0,0.5
2016-06-11,0.0,2016-06-11,2016-06-12,76.0861111111,16.7955902778,12.3854861111,1009.675,127.684027778,218.4375,0.955555555556,0.00897003439844,4.79559027778,0.194027777778,0.000539596833837,0.5
